text,first_frame
15.40 MIREU BURDOL FAN (Aatrox) esta caminto,57900
15.42 MIREU BURDOL FAN (Aatrox) sialza para ter cuidado,57900
15.49 Krastymel (KaiSa) tinaliza que inimigo tem visjo aqui,57900
15.55 Damage (Poppy) sinaliza que ha inimigos desaparecidos,57900
15.56 Damage (PopPy) siraliza para recuar,57900
1600 02 01 04 (Zed) esta caminto,57900
1607 02 01 04 (Zed) siraliza que ha uinvgos desaparecidos,57900
1608 Grevthar (Ahri) sinaliza para atacar,57900
1608 Grevthar (Ahri) siralza para atacar,57900
(2e05 MLrt 7 0.85 X25,57900
Co Iid Annaee_,57900
15.56 Damage (Poppy) sinaliza para recuar,58200
1600 02 0l 04 (Zed) esta caminfo,58200
1607 02 0l 04 (Zed) siraliza queha ingo5 € desaparecidos,58200
1608 Grevthar (Alri) siraliza para atacar,58200
1608 Grevthar (Ahri) sinalza para atarar,58200
1610 02 0l 04 (Zed) eta a caminto,58200
16./2 Grevthar (Afri) sinalza para atacar,58200
I613 Grevthar (Atri) tiralza para atacar,58200
I6/3 Grevthar (Alri) snaliza para atacar,58200
79 135 95 00,58200
cies) Kalunga 7 0.85 X25,58200
Co Iid ETETaa od_,58200
[600 02 0l 04 (Zed) eta a caminto,58500
1607 02 01 04 (Zed) siraliza que inimigos desaparecidos,58500
1608 Grevthar (Atri) sializa para atacar,58500
I6.10 02 0l 04 (Zed) eta a caminho,58500
16.12 Grevthar (Afri) sinaliza para atacar,58500
I613 Grevthar (Afri) Fiml panatacar,58500
16 13 Grevthar (Afri) sializa para atacar,58500
16.15 02 0l 04 (Zed) eta caminho,58500
0 58  0 41,58500
cie9) Kalunga 7 0.85   X25,58500
Co 5 Td Canenenareds,58500
1607 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,58800
1608 Grevthar (Ahri) sializa para atacar,58800
16.08 Grevthar (Alri) sinalza para atacar,58800
16.10 02 01 04 (Zed) esta caminto,58800
6.13 Grevthar (Ahri) tializa para atacar,58800
[6.1} Grevthar (Atri) sinaliza para atacar,58800
16.15 02 0l 04 (Zed) eta caminfo,58800
1620 EquPE inmiga derrotouo Dragao das Nuvensl,58800
logitech (7 7 0.85 X25 1784/1784,58800
Co Iid Inena neds,58800
1608 Grevthar (Ahri) salaa para atacar,59100
16.10 02 0l 04 (Zed) esta a caminto,59100
16.12 Grevthar (Alri) sinalza para atacar,59100
I613 Grevthar (Afri) tirala para atacar,59100
I613 Grevthar (Ahr) sinaliza para atacar,59100
16.15 02 0l 04 (Zed) eta a caminto 1620 sqjup-tuogiderotou 0 Drago das Nuveusl odoriko,59100
1628 Krastymel (KaiSa) sinalza para tEr cuidado,59100
1629 Krastyuel (KaiSa} sinalza para ter cuidado,59100
79 135 95 100,59100
logitech ( 7 7 0.85 X25 1784/1784,59100
Co id Heea ci,59100
+216,59400
16./2 Grevthar (Ahri) sinaliza para atacar,59400
I613 Grevthar (Ahri) simalza para atacar,59400
I6.13 Grevthar (Ahri) sinala para atacar,59400
16.15 02 0l 04 (Zed) esta caminho,59400
1620 equipe dettotou o Dragao das Nuvensl Grevthar,59400
1628 Krastymel (Kaisa) sinaliza para ter cuidado 414,59400
1629 Krastymel (KaiSa) sinaliza para ter cuidado,59400
1632 Krastymel (Kaisa) sinaliza para recuar,59400
163} Aloned (Panthcon) €ta dominando! 414,59400
79 135 95 30 100,59400
cies) kaspersky 7 0.85 X25,59400
1788/1788,59400
Co Act Oeea res,59400
8 / 15 9 2,59700
115 0/6/2 108 3/3/5,59700
U201 04 BoraBoraBora,59700
Fo 130 4/3/0 116 3/2/2,59700
139 1/3/0 158 1/1/0,59700
I613 Grevthar (Ahri) sinalza para atacar,59700
16.15 02 0l 04 (Zed) esta caminto,59700
1620 equipe inngz dettotou o Dragao das Nuvens! Krastymel VAS Askadan,59700
1628 Krastymel (KaiSa) sinaliza para ter cuidado,59700
1629 Krastymel (KaiSa) ginaliza para ter cuidado 138 2/1/0 146 2/2/2,59700
1632 Krastymel (KaiSa) sinaliza para recuar,59700
16J} Aloned (Pantheon) Eta dotnandoi,59700
1635 02 0l 04 (Zed}: Pantheon Flash,59700
16.35 02 0l 04 (Zed}: Partheon Flash Damage 6 500 Aloned,59700
23 1/2/4 25 6/0/2,59700
79 136 95 30 60 100,59700
cie9) kaspersky 7 0.85 X25,59700
Co id IEETna nes Snnn,59700
5 0.,60000
58 0 41,60000
noping Z 0.85 X 25 1308/1788 +12.1,60000
Co Oci Tnnena nes l7,60000
420,60300
GreVtialr 69,60300
1615 02 QL!t esta a caminho,60300
16204 Eaza dertrotou0 Dragao das Nuvensl,60300
"""[628 Kinaliza para TET cuidado",60300
1629 KrastymelKansa) sializa para ter cuidado,60300
1632 Krastymel (KaiSa) sinalza para tecuar,60300
[633 Alined (Pantheon) eta dominando!,60300
16.35 02 0l 04 (Zed}: Paneteon Flash,60300
1635 02 0l 04 (Zed): Pantheon Flash,60300
16.48 Albnied (Panthcon) esta invencivell 226,60300
nao pode conjurar isto no,60300
79 136 95 30 60,60300
noping 7 0.85 X25 1727/1788 +13.5,60300
Co Aos Innanete JL Sce,60300
1632 Krastymel (KaiSa} sinalza para recuar,60600
1633 Aoned (Panheod) esta dominandol,60600
1635 02 0l 04 (Zed:: Pamefepn Flash,60600
1635 02 0l 04 (Zedj; Panehepn Flash,60600
1648 Paneheot est a invverccivell,60600
1650 02 0l 04 (Zedj: (Idale e Flash,60600
1650 02 0l 04 (Zedj: |xidalee Flach,60600
16.52 Grevthar (Atri}: Yiktar R,60600
1652 Grevthar (Alri}: ' Vi,60600
(29 FLRY 7 0.85 X25,60600
620/1788 +14.9,60600
Cor 3 Sid aeten JLI tno,60600
0 C,60900
16.33 Aloned (Pantheon) esta dominando!,60900
1635 02 0[ 04 (Zed) Pancheon Flash,60900
16.48 Aloned (Pantheon) esta invercivell,60900
16.50 02 01 04 (Zed}: Nidalee Flash,60900
1652 Grevthar (Ahri} Viktor,60900
16.52 Grevthar (Ahri} Viktor,60900
16.56 02 0l 04 (Zed) giralza que ha Imigos desaparecidos,60900
79 136 60,60900
crw9) FiRY 7 0.85 X25 2[[,60900
686/1788 +14.6,60900
Co 7 Sid Ieea neten ULS Dent,60900
79 136 95 100,61200
56,61200
(0e89 Kalunga 7 0.85 X25,61200
1740/1788 +9.9,61200
Co Aoe Tnnenanneten IL7 Ta,61200
2400,61500
16.48 (Panenedn Ee innvencivell,61500
[6.50 02 0l 04 (Zedk h Idalee Fash,61500
1650 02 0l 04 (Zed}: / Ipalee Flash Grevthar,61500
[652 Grevthar (Afri}: Viaor R,61500
"1651 Grevthar (Afrij: ""eor",61500
656 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,61500
1708 Damage (Poppy) tEm como alo Albned - (Pancheot),61500
1709 02 0l C (Zed) tem cOmp alo Alned- (Fanfedt),61500
709 Damage (Pappy) e Mcand alo A oned- (Paneheot),61500
79 136 60 00,61500
51,61500
773/1788 +1.6,61500
Cor Iad Eannten L70 Dn,61500
1708 Damage (Poppy) tem como alvo Alpned - (Pantheon),61800
1709 02 0l 04 (Zed) tem como ako Aned - (Pantheor),61800
1709 Damage (Poppy) e Maand ako Aloned - (Panthear),61800
17.10 02 01 04 (Zed}; Parbheon Fash,61800
1740 Damage (Poppy) e naad ako Alpned - (Pancheot),61800
17.10 02 01 04 (Zedj: Pancheon Flash,61800
I7.| [Equipe] 02 0l 04 (Zed} NO F,61800
1713 Damage (Poppy}: Pantheon tEm Uma recompera de 616 de ouro.,61800
17:13 Damage (Poppy}: Pancheantem Uma recompensa de 616 de ouro.,61800
logitech (  7 0.85   X25 [[[,61800
781/1788 +1.6,61800
Cor 5 Sad Henannen L70 O,61800
17.10 02 0l 04 (Zed}: Pareheon Flact,62100
I7H[ [Equipe] 02 0/ 04+ (Zed} NO F,62100
17.13 Damage (Poppy}: Panpheon tem uma recompersa de 616 de ouro.,62100
IZ.IJ Damage (Poppy}: Fantheon tem uma recompensa de 616 de ouro,62100
17.16 A votarao para rendirao foi iriciada! Dizite {surrender ou,62100
'nosurrender,62100
17.16 Krastymel (KaiSa) tinaliza que inimigo tem visao aqui,62100
17.19 Sua equipe corcordoucom Uma rendirao: 4votosa favor; votos,62100
contta,62100
DO,62100
79 136 00 151,62100
41,62100
logitech (  7 0.85 X25 789/1788 +1.6,62100
Co 3 Sid Teeec IL7 ,62100
17.3 Damage (Poppy} PaniegnIEM Uma TEcompEnga de 616 de ouro,62400
17.6 A votacjo para renditao fojiniciadal Digite {surrenderou,62400
Inosurtender,62400
17.16 Krastymel (KaiSa) sinalza quE 0 inimigo tEm visao aqui,62400
17.19 Sua equipe concordoucom uma rendirao:  + votosa favor Olos,62400
contra,62400
1720 [Todos] MIREU BURDOL FAN (Aatrox] GG,62400
1723 [Equipe] MIREU BURDOL FAN (Aatrox} mb,62400
1724 Damage descorectow,62400
cies) kaspersky,62400
17.[6 A votarao para rendicao foi iniciada! Dizite {surrender ou,62700
Jnosurrender,62700
"17.16 Krastymel (KaiSa) sinalia que nni7o"" tem visao aqui",62700
17.19 Sua equipe concordoucom uma rendicao: 4 votos a favor FAAt votos MIREU BURDOL FAN,62700
1720 [Todos] MIREU BURDOL FAN (Aatrox} GG,62700
1723 [Equipe] MIREU BURDOL FAN (Aatrox): mb,62700
17.24 Damage desconectou,62700
1726 02 0l 04 detforectal,62700
CONTINU,62700
kaspersky,62700
noping,63000
DKr,63300
DXF,63600
MIREU BURDOL FAN 02 01 04 Krastymel,63600
Aatre Zed; Kai'Sa,63600
GREVTHARLOL,63600
polo capalot BoraBoraBora odoriko VAS Askadan Aloned,63600
Viltor Kha'Zix Nidalee Miss Fontune,63600
crw9) FLRY 00.30,63600
cies) FLRY 00.25,63900
MI,64200
Partida ainda em andamento:.,64200
0s,64200
42e9) Kalunga,64200
ME,64500
B+,64500
1105,64500
+#0 -20 PDL +447 PDM,64500
Vivvv~v MAESTRIA 36,64500
DESAFIANTE,64500
1294 PDL,64500
10O Hoo 40 100,64500
+1 +1 +1,64500
Eficiencia Letal Arbustos Atentos Jantando Fora Chefia do Rift,64500
1710 2421 4368,64500
ara ver X CONTINUAR,64500
Kalunga,64500
CAinc Idid 00040,64800
MIREU BURDOL FAN 1/7/2 12.006 5.748,64800
0 11 ME,64800
Aatrox 0.4 A/MIA 329/min,64800
02 01 04 413/1 8.730 7.3001,64800
Zed 17 AIMA 418/mil,64800
Krastymel 2/1/0 7.685 6.887 DXP,64800
7 11 Kai' Sa 2.0 A/m/A 395/mii,64800
Grevthar 1/3/0 7.280 5.795,64800
0 11 Ahn 0.3 A/M/A 332/mil,64800
Damage 1/3/5 6.426 4.8150,64800
7 8 Poppy 2.0 AIM/A 276/1,64800
EQUIPE 2 7 17/9/14 34.580,64800
polo capalot 171/0 7.208 7.055,64800
0 12 Viktor 1.0 A/MA 404/min GREVTHARLOL,64800
BoraBoraBora 4/2/2 8.199 6.823,64800
11 Kha' Zix 3.0 A/M/A 391/min,64800
odoriko 3/4/6 14.809 6.776,64800
7 12 Nidalee 2.3A/m/A 388/min,64800
VAS Askadan 2/2/3 8.136 7.088,64800
0 117 Miss Fortune 2.5 AIMIA 406/min,64800
Aloned 7/0/3 11.077 6.838,64800
10 Pantheon 10.0 AIMIA 392/min,64800
BoraboraBora #paiN deixou 0 Saguao,64800
02 01 04 #diyi deixou 0 saguao,64800
ara ver JOGAR NOVAMENTE,64800
logitech,64800
Soci,65100
BF,65100
RE,65100
Sugeridos Grupo (0),65100
Preenchimento automatico ativado fabo,65100
astro,65100
X ENCONTRAR PARTIDA,65100
logitech 0 Emdtv,65100
PAIN Kuri,65400
kaspersky Damare,65400
soci,65700
noping Damare,66000
